experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_gap,gap,"[1, 2]",161,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,0.9523809523809577,0.9579835208936823
EXP_SM_gap,gap,"[1, 2]",162,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-0.7714285714285677,0.2490799396308959
EXP_SM_gap,gap,"[1, 2]",163,-0.3999999999999959,A,1,0,0,2,1,1,2,0,1,0.723809523809529,1.3599386407393415
EXP_SM_gap,gap,"[1, 2]",164,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9142857142857195,1.1977302797914289
EXP_SM_gap,gap,"[1, 2]",165,-0.7999999999999963,A,1,0,0,1,1,2,2,0,0,-0.704761904761901,1.28080190300422
EXP_SM_gap,gap,"[1, 2]",166,4.440892098500626e-15,B,0,1,0,2,1,1,1,1,0,0.314285714285719,0.7106574516639105
EXP_SM_gap,gap,"[1, 2]",167,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9333333333333387,1.0767381665776883
EXP_SM_gap,gap,"[1, 2]",168,0.8000000000000052,B,0,1,0,2,1,1,1,1,0,1.495238095238101,1.0503859564923619
EXP_SM_gap,gap,"[1, 2]",169,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-0.5619047619047579,0.2935435239509039
EXP_SM_gap,gap,"[1, 2]",170,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3238095238095293,1.0997422909827401
EXP_SM_gap,gap,"[1, 2]",171,0.8000000000000052,B,0,1,0,1,1,2,2,1,0,0.3809523809523857,0.3749527559053247
EXP_SM_gap,gap,"[1, 2]",172,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.0000000000000053,0.9933109617167567
EXP_SM_gap,gap,"[1, 2]",173,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_gap,gap,"[1, 2]",174,0.600000000000005,B,0,1,0,1,1,2,2,0,1,0.44761904761905247,0.3141413809994411
EXP_SM_gap,gap,"[1, 2]",175,-0.9999999999999964,A,1,0,0,2,2,1,1,0,0,-0.8571428571428534,0.24798507745317233
EXP_SM_gap,gap,"[1, 2]",176,-0.9999999999999964,A,1,0,0,2,2,1,1,0,1,-0.6571428571428533,0.7201662695394125
EXP_SM_gap,gap,"[1, 2]",177,-0.19999999999999574,A,1,0,0,1,1,2,2,0,1,-1.1428571428571395,1.2112848072826405
EXP_SM_gap,gap,"[1, 2]",178,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,1.0095238095238148,1.1066486352108609
EXP_SM_gap,gap,"[1, 2]",179,1.0000000000000053,B,0,1,0,2,1,1,2,1,0,0.8952380952381005,0.8499166292313572
EXP_SM_gap,gap,"[1, 2]",180,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9809523809523862,1.0381389243756622
EXP_SM_gap,gap,"[1, 2]",181,-0.19999999999999574,A,1,0,0,2,1,2,1,0,1,1.228571428571434,1.1468976195196616
EXP_SM_gap,gap,"[1, 2]",182,-0.5999999999999961,A,1,0,0,2,2,1,1,1,1,-0.6571428571428533,0.24798507745317233
EXP_SM_gap,gap,"[1, 2]",183,-0.19999999999999574,A,1,0,0,2,1,1,1,0,1,1.371428571428577,1.0443238218569761
EXP_SM_gap,gap,"[1, 2]",184,0.8000000000000052,B,0,1,0,2,1,1,1,1,0,1.5523809523809582,0.9659039918863321
EXP_SM_gap,gap,"[1, 2]",185,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,1.2095238095238148,1.0609540907911341
EXP_SM_gap,gap,"[1, 2]",186,2.4000000000000066,B,0,1,0,1,2,1,1,1,0,-0.5142857142857105,1.736522445602601
EXP_SM_gap,gap,"[1, 2]",187,-1.599999999999997,A,1,0,0,2,1,1,1,1,0,0.32380952380952854,0.882585359101189
